Date,Open,High,Low,Close,Volume
2000-01-01,0.0,0.0,0.0,0.0,0.0
2023-11-02 00:00:00+00:00,0.0,0.0,0.0,9.4,77961.0
2023-11-03 00:00:00+00:00,0.0,0.0,0.0,9.3,75706.0
2023-11-06 00:00:00+00:00,0.0,0.0,0.0,9.3,44855.0
2023-11-07 00:00:00+00:00,0.0,0.0,0.0,9.3,69870.0
2023-11-08 00:00:00+00:00,0.0,0.0,0.0,9.4,122101.0
2023-11-09 00:00:00+00:00,0.0,0.0,0.0,9.7,119882.0
2023-11-10 00:00:00+00:00,0.0,0.0,0.0,9.6,129414.0
2023-11-13 00:00:00+00:00,0.0,0.0,0.0,9.5,56320.0
2023-11-14 00:00:00+00:00,0.0,0.0,0.0,9.5,28171.0
2023-11-15 00:00:00+00:00,0.0,0.0,0.0,9.6,39908.0
2023-11-16 00:00:00+00:00,0.0,0.0,0.0,9.6,27173.0
2023-11-17 00:00:00+00:00,0.0,0.0,0.0,9.4,112385.0
2023-11-20 00:00:00+00:00,0.0,0.0,0.0,9.4,20076.0
2023-11-21 00:00:00+00:00,0.0,0.0,0.0,9.3,45980.0
2023-11-22 00:00:00+00:00,0.0,0.0,0.0,9.4,43330.0
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,9.2,72824.0
2023-11-24 00:00:00+00:00,0.0,0.0,0.0,9.3,53562.0
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,9.1,22203.0
2023-11-28 00:00:00+00:00,0.0,0.0,0.0,9.2,33240.0
2023-11-29 00:00:00+00:00,0.0,0.0,0.0,9.1,76203.0
2023-11-30 00:00:00+00:00,0.0,0.0,0.0,9.1,88568.0
2023-12-01 00:00:00+00:00,0.0,0.0,0.0,9.2,61651.0
2023-12-04 00:00:00+00:00,0.0,0.0,0.0,9.2,89464.0
2023-12-05 00:00:00+00:00,0.0,0.0,0.0,9.2,24300.0
2023-12-06 00:00:00+00:00,0.0,0.0,0.0,9.3,75406.0
2023-12-07 00:00:00+00:00,0.0,0.0,0.0,9.2,139400.0
2023-12-08 00:00:00+00:00,0.0,0.0,0.0,9.2,136205.0
2023-12-11 00:00:00+00:00,0.0,0.0,0.0,9.2,24527.0
2023-12-12 00:00:00+00:00,0.0,0.0,0.0,9.2,69800.0
2023-12-13 00:00:00+00:00,0.0,0.0,0.0,8.9,63502.0
2023-12-14 00:00:00+00:00,0.0,0.0,0.0,9.0,19200.0
2023-12-15 00:00:00+00:00,0.0,0.0,0.0,8.9,14526.0
2023-12-18 00:00:00+00:00,0.0,0.0,0.0,9.0,35800.0
2023-12-19 00:00:00+00:00,0.0,0.0,0.0,9.0,50070.0
2023-12-20 00:00:00+00:00,0.0,0.0,0.0,9.0,9700.0
2023-12-21 00:00:00+00:00,0.0,0.0,0.0,8.9,111654.0
