Date,Open,High,Low,Close,Volume
2000-01-01,0.0,0.0,0.0,0.0,0.0
2023-11-09 00:00:00+00:00,0.0,0.0,0.0,5.67,600.0
2023-11-10 00:00:00+00:00,0.0,0.0,0.0,5.75,200.0
2023-11-13 00:00:00+00:00,0.0,0.0,0.0,5.82,5400.0
2023-11-14 00:00:00+00:00,0.0,0.0,0.0,5.82,0.0
2023-11-15 00:00:00+00:00,0.0,0.0,0.0,5.51,100.0
2023-11-16 00:00:00+00:00,0.0,0.0,0.0,5.51,0.0
2023-11-17 00:00:00+00:00,0.0,0.0,0.0,5.59,1800.0
2023-11-20 00:00:00+00:00,0.0,0.0,0.0,5.67,1100.0
2023-11-21 00:00:00+00:00,0.0,0.0,0.0,5.67,0.0
2023-11-22 00:00:00+00:00,0.0,0.0,0.0,5.67,0.0
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,5.75,2200.0
2023-11-24 00:00:00+00:00,0.0,0.0,0.0,5.67,1300.0
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,5.67,0.0
2023-11-28 00:00:00+00:00,0.0,0.0,0.0,5.67,0.0
2023-11-29 00:00:00+00:00,0.0,0.0,0.0,5.67,0.0
2023-11-30 00:00:00+00:00,0.0,0.0,0.0,5.67,0.0
2023-12-01 00:00:00+00:00,0.0,0.0,0.0,5.82,12000.0
2023-12-04 00:00:00+00:00,0.0,0.0,0.0,5.9,2000.0
2023-12-05 00:00:00+00:00,0.0,0.0,0.0,5.51,5000.0
2023-12-06 00:00:00+00:00,0.0,0.0,0.0,5.9,5800.0
2023-12-07 00:00:00+00:00,0.0,0.0,0.0,5.9,500.0
2023-12-08 00:00:00+00:00,0.0,0.0,0.0,5.98,2200.0
2023-12-11 00:00:00+00:00,0.0,0.0,0.0,5.9,900.0
2023-12-12 00:00:00+00:00,0.0,0.0,0.0,5.9,100.0
2023-12-13 00:00:00+00:00,0.0,0.0,0.0,5.9,0.0
2023-12-14 00:00:00+00:00,0.0,0.0,0.0,5.9,0.0
2023-12-15 00:00:00+00:00,0.0,0.0,0.0,5.9,0.0
2023-12-18 00:00:00+00:00,0.0,0.0,0.0,5.98,6800.0
2023-12-19 00:00:00+00:00,0.0,0.0,0.0,5.9,300.0
2023-12-20 00:00:00+00:00,0.0,0.0,0.0,5.9,500.0
