Date,Open,High,Low,Close,Volume
2000-01-01,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:00:00+00:00,0.0,0.0,0.0,16.7,300.0
2023-11-13 00:00:00+00:00,0.0,0.0,0.0,16.64,540.0
2023-11-14 00:00:00+00:00,0.0,0.0,0.0,17.05,510.0
2023-11-15 00:00:00+00:00,0.0,0.0,0.0,16.36,2030.0
2023-11-16 00:00:00+00:00,0.0,0.0,0.0,16.84,500.0
2023-11-17 00:00:00+00:00,0.0,0.0,0.0,16.84,1052.0
2023-11-20 00:00:00+00:00,0.0,0.0,0.0,16.43,600.0
2023-11-21 00:00:00+00:00,0.0,0.0,0.0,17.05,500.0
2023-11-22 00:00:00+00:00,0.0,0.0,0.0,16.43,2800.0
2023-11-23 00:00:00+00:00,0.0,0.0,0.0,16.84,100.0
2023-11-24 00:00:00+00:00,0.0,0.0,0.0,16.57,331.0
2023-11-27 00:00:00+00:00,0.0,0.0,0.0,16.64,500.0
2023-11-28 00:00:00+00:00,0.0,0.0,0.0,16.7,350.0
2023-11-29 00:00:00+00:00,0.0,0.0,0.0,16.77,1000.0
2023-11-30 00:00:00+00:00,0.0,0.0,0.0,16.64,1038.0
2023-12-01 00:00:00+00:00,0.0,0.0,0.0,16.84,544.0
2023-12-04 00:00:00+00:00,0.0,0.0,0.0,16.77,1200.0
2023-12-05 00:00:00+00:00,0.0,0.0,0.0,16.57,636.0
2023-12-06 00:00:00+00:00,0.0,0.0,0.0,17.05,5301.0
2023-12-07 00:00:00+00:00,0.0,0.0,0.0,16.7,708.0
2023-12-08 00:00:00+00:00,0.0,0.0,0.0,17.05,2900.0
2023-12-11 00:00:00+00:00,0.0,0.0,0.0,16.98,3300.0
2023-12-12 00:00:00+00:00,0.0,0.0,0.0,17.05,130.0
2023-12-13 00:00:00+00:00,0.0,0.0,0.0,17.05,1.0
2023-12-14 00:00:00+00:00,0.0,0.0,0.0,17.59,101.0
2023-12-15 00:00:00+00:00,0.0,0.0,0.0,17.46,100.0
2023-12-18 00:00:00+00:00,0.0,0.0,0.0,17.59,100.0
2023-12-19 00:00:00+00:00,0.0,0.0,0.0,17.52,201.0
2023-12-20 00:00:00+00:00,0.0,0.0,0.0,17.11,1602.0
2023-12-21 00:00:00+00:00,0.0,0.0,0.0,17.05,1100.0
2023-12-22 00:00:00+00:00,0.0,0.0,0.0,17.05,2034.0
2023-12-25 00:00:00+00:00,0.0,0.0,0.0,18.41,200.0
2023-12-26 00:00:00+00:00,0.0,0.0,0.0,17.8,2500.0
2023-12-27 00:00:00+00:00,0.0,0.0,0.0,17.73,328.0
2023-12-28 00:00:00+00:00,0.0,0.0,0.0,17.73,0.0
2023-12-29 00:00:00+00:00,0.0,0.0,0.0,17.73,720.0
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,17.73,2700.0
2024-01-03 00:00:00+00:00,0.0,0.0,0.0,17.73,5.0
2024-01-04 00:00:00+00:00,0.0,0.0,0.0,17.73,72.0
2024-01-05 00:00:00+00:00,0.0,0.0,0.0,17.73,0.0
2024-01-08 00:00:00+00:00,0.0,0.0,0.0,17.73,0.0
2024-01-09 00:00:00+00:00,0.0,0.0,0.0,17.73,0.0
2024-01-10 00:00:00+00:00,0.0,0.0,0.0,17.59,1000.0
2024-01-11 00:00:00+00:00,0.0,0.0,0.0,17.73,230.0
2024-01-12 00:00:00+00:00,0.0,0.0,0.0,17.66,703.0
2024-01-15 00:00:00+00:00,0.0,0.0,0.0,17.66,4.0
2024-01-16 00:00:00+00:00,0.0,0.0,0.0,17.73,11400.0
2024-01-17 00:00:00+00:00,0.0,0.0,0.0,17.66,100.0
2024-01-18 00:00:00+00:00,0.0,0.0,0.0,17.73,4800.0
2024-01-19 00:00:00+00:00,0.0,0.0,0.0,17.73,80.0
2024-01-22 00:00:00+00:00,0.0,0.0,0.0,17.73,6000.0
2024-01-23 00:00:00+00:00,0.0,0.0,0.0,17.73,3201.0
