Date,Open,High,Low,Close,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2016-01-04,47.45487460261979,47.874210357666016,46.642410535785125,47.874210357666016,53778000
2016-01-05,47.9877572793265,48.38962009184693,47.64704735859906,48.09259033203125,34079700
2016-01-06,47.45484427406752,47.52473518819987,46.86078483427135,47.21896743774414,39518900
2016-01-07,46.039587588239186,46.72974538365971,45.48920829153578,45.576568603515625,56564900
2016-01-08,45.751304133593464,46.54629517101216,45.55911073210291,45.71636199951172,48754000
2016-01-11,45.87359842559772,46.17062815256427,44.956301817565894,45.69013977050781,36943800
2016-01-12,46.092016706598216,46.38904652486739,45.48048766832343,46.10948944091797,36095500
2016-01-13,47.00057537937086,47.23645227616539,44.816533741550806,45.113563537597656,66883600
2016-01-14,45.428062610738266,46.668596567007135,45.052407211004386,46.39777755737305,52381900
2016-01-15,44.825268560323735,45.40185537806295,43.97785939918322,44.545711517333984,71820700
2016-01-19,44.97378492574377,45.148508922973875,43.73325087731782,44.17005920410156,43564500
2016-01-20,43.66336006216184,44.886424713460386,42.894576471843244,44.37099075317383,63273000
2016-01-21,44.554447360464486,45.0611465967527,43.942915063510156,44.10016632080078,40191200
2016-01-22,44.912635721056795,45.7163648413958,44.78159187920895,45.681419372558594,37555800
2016-01-25,45.37563503563644,45.995905218131426,45.12228881005738,45.24459457397461,34707700
2016-01-26,45.244596751926395,45.81244544495994,45.03492733755957,45.576568603515625,28900800
2016-01-27,45.436793770222565,45.60278304198996,44.57191528107188,44.746639251708984,36775200
2016-01-28,45.305752412149396,45.611516855391514,44.77284581171384,45.48047637939453,62513800
2016-01-29,47.81303048681229,48.127532958984375,47.17529084383333,48.127532958984375,83611700
2016-02-01,47.944086950190254,48.12754566319066,47.612111660534744,47.795570373535156,44208500
2016-02-02,47.32380358103601,47.40242919830204,45.99590945122698,46.301673889160156,56313800
2016-02-03,46.52009446275774,46.642400281183534,44.781595569549815,45.56785202026367,57559800
2016-02-04,45.515426586501306,46.135696946958674,44.877686825542554,45.42806625366211,46987100
2016-02-05,45.375634731828875,45.42805291569192,43.29643009399285,43.82059860229492,62009000
2016-02-08,43.28769961377609,43.30517234477795,42.09958056631063,43.1653938293457,59290500
2016-02-09,42.82468761949719,43.89050097494652,42.51891979932612,43.05182647705078,46740500
2016-02-10,43.58473003911108,44.021538323059005,43.26149284211277,43.4274787902832,38237000
2016-02-11,42.52765244359045,43.77692433330894,42.37913590230555,43.410003662109375,48878600
2016-02-12,43.899241079198255,44.27489654309955,43.46243271025101,44.117645263671875,34243300
2016-02-16,44.78635925648084,44.95353698730469,44.10884420549356,44.95353698730469,37291200
2016-02-17,45.30549311727773,46.43175013796473,45.27029674625359,46.12378692626953,40789000
2016-02-18,46.04460072180875,46.5901310536965,45.84222326405758,45.92141342163086,27176000
2016-02-19,45.727825125697954,46.000588524116374,45.34067187915368,45.59584045410156,33559100
